1	8.12057421063922	9.04540421305607
2	6.37508078903205	6.93876766282683
3	4.36608353234463	2.65741649168066
4	3.90848736992333	0.945887841433208
5	4.96459970197689	6.95036125310589
6	6.19902231006979	3.8660841322626
7	6.31293018151936	5.01189357907735
8	4.57559707894562	3.8890823523729
9	6.41414788659902	6.52586587097954
10	4.73610362255544	4.11904696105123
11	1.88400257252374	-7.48860060407145
12	4.71391033832926	-3.05632699120317
13	5.63511335672277	-6.09694791613087
14	8.23366394005195	-1.44374922916909
15	4.52951026252446	-3.55064491858414
16	3.24656373433941	-2.59027607807939
17	4.67648417625218	-6.37212690469825
18	5.43243726962409	-3.13551091089677
19	1.34377850612815	-3.17278839914799
20	4.37243410748451	-3.24745424750496
21	-3.88428316113552	-4.50863239140531
22	-2.22043807860913	-8.32887775626909
23	-5.84063510635884	-8.92712414445199
24	-3.14671387599668	-5.80849299846355
25	-6.48272921883719	-4.28342291134462
26	-6.32333045372682	-3.39514489826494
27	-8.49849597453572	-1.89954438885991
28	-2.59780752324303	-4.61415664081598
29	-0.97449759552743	-6.29328125380868
30	-3.67620447626045	-4.16746969755738
31	-1.06748242347278	-5.03305708544347
32	-4.5667824361158	-5.81878968111272
33	-3.77893061213472	-5.33935325750619
34	-4.60501132161416	-2.81461253373502
35	-5.78641164391302	-7.59328967780298
36	-6.90776238548054	5.99135666158774
37	-4.61598102114206	4.1359888994135
38	-5.20616039619472	3.6683508103249
39	-4.60270920139322	2.16574148012198
40	-2.88484901401576	2.14154316552592
41	-5.52917943529062	3.19095427220908
42	-4.69119469750363	8.82618190841414
43	-4.07173763820454	6.30972898273921
44	-3.45783582326274	10.4219746651717
45	-6.7843509219056	8.61675552968062
46	-4.83876205432996	8.20876324594778
47	-5.3871880758391	6.99668057122451
48	-4.49200270580919	6.29841585592698
49	-4.2743753077642	3.75622625020728
50	-3.48562607063432	2.81089351867952
