1	42	8.48770910883081	3.59052533231172
1	29	14.2888864296622	6.49307977831473
1	14	41.5819733830131	6.81715123437044
1	26	-5.33942530156507	5.23233555346392
1	32	8.2560392175472	5.39983622188506
1	48	20.0604546844579	5.00175191521447
1	45	13.1625630620679	4.43050590621688
1	5	40.4177214345834	8.43710911408764
1	7	41.2569880745955	9.14922405816302
1	27	16.5765064571766	6.74634277056059
1	38	8.82605813494369	3.81952974838131
1	36	12.9727872733703	3.88376714231591
1	41	13.8496282723224	3.96158264096088
1	33	15.5463704646775	6.15292033031116
1	23	9.77098239789974	6.08066023527154
1	9	52.5632512166277	8.92297089661542
1	22	12.7681254300557	6.51933042802006
1	11	44.3194622089969	6.82531481217108
1	28	11.8614787265185	6.51057831312694
1	24	9.59520324952502	6.25752294724986
1	13	30.0628727004414	6.45283245822463
1	15	43.3281695111877	6.79043864037792
1	50	10.7411005611057	3.68787528931543
1	40	16.4984036059398	3.54939206723156
1	6	31.4013584573197	8.1640537173661
1	20	53.8406509051972	7.25079442991513
1	12	49.1071191226202	5.53398095611569
1	44	16.6922180657921	4.97561063149271
1	31	18.4517895682915	6.49910922806096
1	49	23.6140850304599	4.10984264235268
2	50	12.0874466012616	5.24184072440256
2	15	39.842995215356	7.18395137642653
2	16	29.9209197977368	7.47661683923272
2	27	11.2679904179005	7.37393956661916
2	32	12.8118430961876	6.95380165697219
2	11	46.8554096801173	6.97688820597939
2	47	11.8671880979321	5.05086016235406
2	6	39.4572851150425	9.65288167112872
2	31	12.9082397760569	7.7882356057933
2	1	38.4411086063606	9.0809065200005
2	39	10.5734473303265	4.92291711746553
2	43	12.5375828841974	5.42209801623195
2	5	27.6162828902213	9.99107454917477
2	28	13.165067279801	7.6110533873193
2	2	37.0708764909736	9.55439311693821
2	35	9.86011644890122	6.23956240689028
2	18	45.9094387432571	6.7185125421947
2	20	49.384131961921	6.62319763385656
2	9	50.0479846596584	8.29537410055685
2	12	36.6088528535358	5.96335242179759
2	45	17.821521849164	5.98447134130401
2	24	15.5039975832893	7.25161011696081
2	7	48.7307725770657	9.29681050674984
2	42	4.37102042664356	5.14449076739885
2	36	19.0147127616825	5.43773257740305
2	49	21.0590709781625	5.66380807743981
2	10	49.3175400359073	8.50150488891229
2	14	38.7374814595215	7.55934025110532
2	25	9.72101267732163	6.57078834840851
2	40	7.4245840392218	5.10335750231869
3	3	26.7041460868131	7.36492685194722
3	2	34.5530014082293	7.71271161176374
3	35	8.05434168118904	4.88608944088891
3	33	11.6144931053471	5.44225592544261
3	28	12.7472643290525	5.79991390825839
3	16	34.7518937474302	5.21198699927704
3	40	10.6056155398942	2.83872766236301
3	22	21.2783881047093	5.80866602315151
3	8	36.7999640415956	8.29001327760532
3	5	40.2675479635455	7.72644470921909
3	42	7.05065225183018	2.87986092744317
3	7	35.1408463320214	8.43855965329447
3	31	8.64784557855282	5.78844482319241
3	1	44.5312470759451	8.08955833289209
3	15	35.4827039430221	6.07977423550937
3	17	27.0050897169889	5.17158641527492
3	34	20.7165067715494	6.40205852598118
3	30	13.8039938938249	5.41564422322082
3	37	11.2647593369942	2.36473066375098
3	43	18.5635413110496	3.15746817627627
3	23	2.70748199179296	5.36999583040299
3	21	29.4437482615879	5.5646616031977
3	50	3.33821766126399	2.97721088444688
3	45	11.3225516903249	3.71984150134833
3	9	29.6305303742061	8.6364030263542
3	49	23.5097281809881	3.39917823748413
3	48	13.0797273116265	4.29108751034592
3	10	47.546969078359	9.23386527113203
3	25	4.35976364539916	4.30615850845283
3	41	19.0120915147681	3.25091823609233
4	33	11.8008086070393	5.64489584360287
4	42	10.931144191637	3.08250084560342
4	17	38.8095408194596	5.37422633343518
4	16	29.0811027108473	5.41462691743729
4	14	44.155750538576	6.30912674766215
4	28	8.70508892481063	6.00255382641864
4	7	38.9114307439531	8.64119957145473
4	3	27.3151376346653	7.56756677010748
4	1	41.1800066146713	8.29219825105235
4	38	14.3039770724513	3.31150526167302
4	10	43.2573050129743	8.99527907321673
4	21	12.2873428970268	5.76730152135795
4	48	20.0848004141468	4.49372742850617
4	27	21.7054193062524	6.76231653255305
4	40	16.8945688014656	3.04136758052326
4	47	3.69770934435433	2.98887024055864
4	11	36.3764559236284	6.31729032546279
4	26	9.45951703186344	4.72431106675563
4	50	11.0452589427843	3.17985080260713
4	6	41.5658757201918	7.65602923065781
4	8	43.2900192344619	8.49265319576558
4	2	29.8790808429163	7.915351529924
4	5	46.3125813407074	7.92908462737935
4	44	15.7008514489311	4.46758614478441
4	36	17.9994337988734	3.37574265560762
4	30	9.60582729216358	6.30355268017625
4	43	17.0526559105159	3.36010809443653
4	12	40.4191890503698	5.02595646940739
4	13	19.8461351354046	5.94480797151633
4	25	9.7711293474192	4.50879842661308
5	14	36.3370638699443	7.12271431819891
5	36	21.3937604211238	4.98911416618562
5	34	14.9922900266059	8.21806995471943
5	11	40.2471551402909	6.54026227307298
5	21	19.1269914457544	7.38067303193595
5	26	6.8353887188959	6.33768257733363
5	16	30.117091435671	7.02799842801529
5	15	36.8990623401953	6.74732544352012
5	42	10.5024279134756	4.69587235618142
5	47	13.9789829535724	4.60224175113664
5	22	26.5100524822418	7.62467745188976
5	5	35.0671513882141	9.54245613795735
5	45	10.9162626157897	5.53585293008658
5	12	42.1715569849012	5.52672648889118
5	19	37.8768828027069	7.01869220490204
5	49	22.415758949372	5.21518966622238
5	20	56.889625322816	6.18657170095015
5	40	20.7735617482287	4.65473909110126
